date,symbol,rule,ret,hold
20240813,LRCX,TR10,-5.166759423872058,12
20240813,LRCX,TR15,-10.090870060124946,16
20240813,LRCX,TP20_SL10,-10.090870060124946,16
20240813,LRCX,SPIKE10,-8.790853748764993,20
20240813,LRCX,RANK100_20,-2.416850604097265,10
20240813,LRCX,RANK300_20,-9.077497975849768,15
20240813,LRCX,h40,-1.1465399839249546,40
20240813,LRCX,h60,-8.400082673763299,60
20240813,LRCX,RANK100_60,-2.416850604097265,10
20240813,LRCX,RANK300_60,-9.077497975849768,15
20240813,GS,h20,-3.6554351593914736,20
20240813,GS,TP10,-3.6554351593914736,20
20240813,GS,TP15,-3.6554351593914736,20
20240813,GS,TP20,-3.6554351593914736,20
20240813,GS,TP30,-3.6554351593914736,20
20240813,GS,SL10,-3.6554351593914736,20
20240813,GS,SL15,-3.6554351593914736,20
20240813,GS,SL20,-3.6554351593914736,20
20240813,GS,TR10,-3.6554351593914736,20
20240813,GS,TR15,-3.6554351593914736,20
20240813,GS,TP20_SL10,-3.6554351593914736,20
20240813,GS,SPIKE10,-3.6554351593914736,20
20240813,GS,RANK100_20,-3.6554351593914736,20
20240813,GS,RANK300_20,-3.6554351593914736,20
20240813,GS,h40,3.298902995352182,40
20240813,GS,h60,21.865615396121175,60
20240813,GS,RANK100_60,5.756740018911755,50
20240813,GS,RANK300_60,21.865615396121175,60
20240813,TMUS,h20,1.9746485993201057,20
20240813,TMUS,TP10,1.9746485993201057,20
20240813,TMUS,TP15,1.9746485993201057,20
20240813,TMUS,TP20,1.9746485993201057,20
20240813,TMUS,TP30,1.9746485993201057,20
20240813,TMUS,SL10,1.9746485993201057,20
20240813,TMUS,SL15,1.9746485993201057,20
20240813,TMUS,SL20,1.9746485993201057,20
20240813,TMUS,TR10,1.9746485993201057,20
20240813,TMUS,TR15,1.9746485993201057,20
20240813,TMUS,TP20_SL10,1.9746485993201057,20
20240813,TMUS,SPIKE10,1.9746485993201057,20
20240813,TMUS,RANK100_20,1.9746485993201057,20
20240813,TMUS,RANK300_20,1.9746485993201057,20
20240813,TMUS,h40,8.934243049218216,40
20240813,TMUS,h60,19.25806140259414,60
20240813,TMUS,RANK100_60,19.25806140259414,60
20240813,TMUS,RANK300_60,19.25806140259414,60
20240813,CLS,h20,-11.467081635790521,20
20240813,CLS,TP10,-11.467081635790521,20
20240813,CLS,TP15,-11.467081635790521,20
20240813,CLS,TP20,-11.467081635790521,20
20240813,CLS,TP30,-11.467081635790521,20
20240813,CLS,SL10,-10.334044232753625,16
20240813,CLS,SL15,-19.847626723926126,17
20240813,CLS,SL20,-11.467081635790521,20
20240813,CLS,TR10,-1.68000941341222,10
20240813,CLS,TR15,-9.259617095001015,14
20240813,CLS,TP20_SL10,-10.334044232753625,16
20240813,CLS,SPIKE10,-11.467081635790521,20
20240813,CLS,RANK100_20,-1.68000941341222,10
20240813,CLS,RANK300_20,-1.68000941341222,10
20240813,CLS,h40,13.498730284799688,40
20240813,CLS,h60,58.23403432899741,60
20240813,CLS,RANK100_60,-1.68000941341222,10
